chorus_path,title,artist,rank,year,popularity,file_path,chroma_mean_1,chroma_mean_2,chroma_mean_3,tempo,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonal_centroid_1,tonal_centroid_2,tonal_centroid_3,tonal_centroid_4,tonal_centroid_5,tonal_centroid_6,zero_crossing_rate,tuning
choruss\Pure Water_chorus.wav,Pure Water,Mustard & Migos,55,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Pure Water.mp3,0.40342456102371216,0.3543247580528259,0.38129156827926636,99.38401442307692,2080.16179434517,2520.1416577931273,4725.104761271285,-0.03182622225163529,0.10967063217598312,-0.07010346621811286,0.09922988113627113,0.027819163660317604,0.013766747967472747,0.0644304494001548,-0.21000000000000002
choruss\The Git Up_chorus.wav,The Git Up,Blanco Brown,56,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\The Git Up.mp3,0.4677567183971405,0.4199731647968292,0.40981629490852356,99.38401442307692,2000.4723364859424,2344.958525798502,4268.757520740615,0.002839959036438013,-0.028211863826384537,0.0408180570489383,0.06945614140745979,0.013291354193872748,-0.0011765484650540989,0.055277065595975235,0.030000000000000027
choruss\Taki Taki_chorus.wav,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",57,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Taki Taki.mp3,0.29132789373397827,0.49247628450393677,0.2808922827243805,95.703125,2870.6716789962925,2581.1245434983853,5691.415584788603,-0.031010745484249688,-0.10400376396037923,-0.07030422399800923,0.0009210935834179147,0.027272219787726378,-0.0015835197283467954,0.1344020595491486,-0.010000000000000009
choruss\Close To Me_chorus.wav,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,58,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Close To Me.mp3,0.46834081411361694,0.4734567403793335,0.32710328698158264,143.5546875,2085.7917425150445,2283.208822304311,4656.505176083591,-0.006902016562350271,-0.11893288659041405,-0.08616839064827304,0.14358687438589723,0.008246585643100574,-0.007370520526205921,0.07089904218266253,0.030000000000000027
choruss\Envy Me_chorus.wav,Envy Me,Calboy,59,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Envy Me.mp3,0.37146449089050293,0.40976494550704956,0.42642343044281006,99.38401442307692,2698.2491947399226,2872.3109660288364,6046.19677280863,-0.029926945761956775,-0.10782836270250884,0.021440887229729644,0.13747478684557463,-0.0005389682680833878,-0.014385039589602803,0.07544549995162539,0.0
choruss\You Say_chorus.wav,You Say,Lauren Daigle,60,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\You Say.mp3,0.30832439661026,0.23860831558704376,0.2924971580505371,73.828125,2033.9547435846619,2395.64203264437,4519.956001777767,0.09227544685187962,0.11823947181380394,-0.14074485465140346,-0.003748997597560976,-0.03264630465598552,0.011177054839569154,0.08721564797794118,0.020000000000000018
"choruss\Hey Look Ma, I Made It_chorus.wav","Hey Look Ma, I Made It",Panic! At The Disco,61,2019,Not Popular,"C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Hey Look Ma, I Made It.mp3",0.5039182305335999,0.41578546166419983,0.5563332438468933,107.666015625,3233.7556212804657,2854.5075710360966,6651.326447005611,0.0019887605009014384,0.06584242720172563,-0.01976683152545484,-0.018990416754464445,0.002329237270901166,-0.002606516311106544,0.16015625,0.0
choruss\Circles_chorus.wav,Circles,Post Malone,62,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Circles.mp3,0.6180456876754761,0.4000873267650604,0.4135173261165619,117.45383522727273,2157.6582804397544,2622.801410605393,4961.036667956656,0.03721197975513822,0.050747544632308725,-0.041990268744828606,0.04710693518132281,-0.016860449797967133,0.009672406264335718,0.08577121226780186,0.020000000000000018
choruss\Beer Never Broke My Heart_chorus.wav,Beer Never Broke My Heart,Luke Combs,63,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Beer Never Broke My Heart.mp3,0.3858802020549774,0.506133496761322,0.34904494881629944,151.99908088235293,2432.6752682547162,2433.835201785981,4978.653228098394,-0.09582425277929464,-0.04785898921305422,-0.014805227414281617,0.04878686242751249,0.010793521461649488,-0.008472639988046735,0.12372034031540248,0.07000000000000006
choruss\The London_chorus.wav,The London,"Young Thug, J. Cole & Travis Scott",64,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\The London.mp3,0.6628458499908447,0.5213689804077148,0.5045562386512756,129.19921875,2762.318080392509,2990.8217759244044,6419.7278474506575,0.04127778949488001,0.010130208613968501,-0.008936517474014222,0.1422377516437699,0.018313853600023654,0.023382795834048856,0.0626617526122291,0.07999999999999996
choruss\Con Calma_chorus.wav,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,65,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Con Calma.mp3,0.354791522026062,0.3924945890903473,0.3278482258319855,184.5703125,2854.8966998982555,2931.1817364914255,6573.360251789861,-0.04231696606277982,-0.03831335076733388,-0.017351285358401292,0.00031318226050614683,-0.0011106328936993418,0.004439856002868516,0.1111663723877709,0.0
choruss\Murder On My Mind_chorus.wav,Murder On My Mind,YNW Melly,66,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Murder On My Mind.mp3,0.700882077217102,0.543281078338623,0.5169223546981812,112.34714673913044,2116.0444784201673,2283.100539940609,4459.639699835527,-0.04803240347097496,0.2491736687712517,-0.010896904236888416,0.1489814789468364,-0.03143202096931459,-0.009026941755388594,0.052610415054179564,-0.04999999999999999
choruss\When The Party's Over_chorus.wav,When The Party's Over,Billie Eilish,67,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\When The Party's Over.mp3,0.26384982466697693,0.3771611154079437,0.1723822057247162,117.45383522727273,1013.3275794135129,1552.0203780701022,1808.0724001668925,0.09220864617023147,-0.2078509415521928,-0.12882944208140268,0.10571423874253887,0.057989607099631406,0.011966542490749377,0.037484278250773995,-0.02999999999999997
choruss\Act Up_chorus.wav,Act Up,City Girls,68,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Act Up.mp3,0.41563141345977783,0.38294678926467896,0.46033531427383423,95.703125,2549.0241291329653,2754.8010672741243,5521.549945276219,-0.04798450506599542,0.09185628843191393,0.02941393100976559,0.10889402081636264,-0.00877673238221948,-0.00988829197742661,0.07771683920278638,-0.07
choruss\I Like It_chorus.wav,I Like It,"Cardi B, Bad Bunny & J Balvin",69,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\I Like It.mp3,0.5399665236473083,0.4580429196357727,0.38037610054016113,135.99917763157896,2401.2390231199242,2389.9166494286746,4975.203248959946,-0.03767883905902503,0.056071144974713966,-0.08821298243570262,0.0495426601372745,-0.022273171581825346,-0.007934175341623613,0.09982403734520123,-0.15999999999999998
choruss\Trampoline_chorus.wav,Trampoline,SHAED,70,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Trampoline.mp3,0.3645534813404083,0.24157974123954773,0.28881821036338806,63.02400914634146,1928.882465112289,2447.031029791657,4276.607473273027,-0.06510218784753802,0.2585467650286469,0.08889093574701604,0.008554033819735423,0.020092608202755654,0.011143399088934875,0.07365563927051083,-0.04999999999999999
choruss\Leave Me Alone_chorus.wav,Leave Me Alone,Flipp Dinero,71,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Leave Me Alone.mp3,0.46162107586860657,0.5108849406242371,0.6065711379051208,151.99908088235293,3103.9713330686754,2700.3702395746704,6315.028480553406,0.07849288172942163,0.13403038387030666,0.01796532543549054,-0.031127581517025125,0.00956770628160998,0.011290433828145291,0.13225694780379257,0.010000000000000009
choruss\Breathin_chorus.wav,Breathin,Ariana Grande,72,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Breathin.mp3,0.49633505940437317,0.3385438621044159,0.369189977645874,99.38401442307692,2753.6052452747135,2889.509814343812,6033.79684778928,-0.09505792950173093,0.004646077403022293,-0.07398155738164272,0.06691203033695689,-0.00030684532773372566,-0.01700685331136586,0.09918760884287926,0.030000000000000027
choruss\Bury A Friend_chorus.wav,Bury A Friend,Billie Eilish,73,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bury A Friend.mp3,0.4200417101383209,0.3746153712272644,0.45857828855514526,117.45383522727273,962.8831094674105,1670.7787100281912,1842.8388566055535,0.02578888830496882,0.07348676890378263,0.10250927170813497,-0.03172274699273213,0.04545470775110913,-0.01214511317147598,0.02461360777863777,0.010000000000000009
choruss\Close Friends_chorus.wav,Close Friends,Lil Baby,74,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Close Friends.mp3,0.4922076165676117,0.5185422897338867,0.4523336589336395,161.4990234375,2334.8828523639795,2717.5213819849687,5384.384108032605,-0.06450294230318941,0.007177894121504375,0.03717686409338248,-0.09927323373790074,-0.021502349124011926,0.01873701108920885,0.07130720297987617,0.010000000000000009
,Baby Shark,Pinkfong,75,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Baby Shark.mp3,,,,,,,,,,,,,,,
choruss\My Type_chorus.wav,My Type,Saweetie,76,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\My Type.mp3,0.3100220859050751,0.27776774764060974,0.3571048080921173,103.359375,3386.0913858601793,3038.9904479889447,7078.323865010642,0.06991966907280836,0.15926179978390956,0.19936309916460276,0.02154705652407671,0.05444567030237088,-0.06688757645414577,0.11142789763931889,0.050000000000000044
choruss\Worth It_chorus.wav,Worth It,YK Osiris,77,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Worth It.mp3,0.6595455408096313,0.4946780502796173,0.5146535634994507,99.38401442307692,2391.2176111641725,2533.417133272341,5151.252184416118,-0.0179890654600972,0.14287425648087748,0.053843619731534134,0.12466633426682874,0.019231508711897407,0.05594274168509722,0.07409252249419504,-0.02999999999999997
choruss\Only Human_chorus.wav,Only Human,Jonas Brothers,78,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Only Human.mp3,0.3261825144290924,0.3085956275463104,0.4459509551525116,95.703125,2833.213696090222,2893.961735647629,6417.694526412539,0.05360114126708476,0.07899840056825841,0.014313418323017989,-0.006401540728822709,0.008496493656743188,-0.013457249723167154,0.10810138714202787,0.0
choruss\Knockin' Boots_chorus.wav,Knockin' Boots,Luke Bryan,79,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Knockin' Boots.mp3,0.33427369594573975,0.44890516996383667,0.3728127181529999,129.19921875,2655.7680549075026,2651.8072906018942,5629.965956366099,0.13392499951176834,-0.07780570763450809,-0.06147583515524638,-0.05940667108485637,0.008633834358888268,0.03029319128935626,0.1191746383997678,0.0
choruss\Trip_chorus.wav,Trip,Ella Mai,80,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Trip.mp3,0.3842061161994934,0.38512489199638367,0.37812134623527527,161.4990234375,2513.054186639657,2857.5739414313603,5751.515221374323,0.14946925529094657,-0.19440286079826918,0.05848008277177186,0.030671241923866447,0.020005993284884276,-0.01945543204305905,0.07928069973877709,0.030000000000000027
choruss\Rumor_chorus.wav,Rumor,Lee Brice,81,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Rumor.mp3,0.3057178258895874,0.3970834016799927,0.2965322732925415,143.5546875,1973.877975944824,2268.1752853458206,4157.524860015964,0.10810414066477425,-0.10338942921190893,-0.05053337834683247,0.051575803722689724,0.004540621817889694,0.012875034917151742,0.08423305074496903,-0.020000000000000018
choruss\Swervin_chorus.wav,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,82,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Swervin.mp3,0.5256494283676147,0.546083927154541,0.48672056198120117,184.5703125,1290.9926455112616,1756.931216368296,2641.317361648607,0.126349646548234,-0.03704609798173697,-0.005232773858898493,-0.23108021929375755,-0.04088408609687941,0.02661586495443616,0.03524921995936533,0.0
,How Do You Sleep?,Sam Smith,83,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\How Do You Sleep?.mp3,,,,,,,,,,,,,,,
choruss\Baby_chorus.wav,Baby,Lil Baby & DaBaby,84,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Baby.mp3,0.3899745047092438,0.29480302333831787,0.38691121339797974,129.19921875,2559.5999497166226,2728.2783591058046,5600.716133235778,-0.0606384525412024,0.053526430755728244,0.0348808005878886,0.041656844355396176,0.004327649485748896,-0.018430000775127426,0.09553910482778638,0.0
choruss\Look What God Gave Her_chorus.wav,Look What God Gave Her,Thomas Rhett,85,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Look What God Gave Her.mp3,0.3523513376712799,0.3120509088039398,0.5157051086425781,112.34714673913044,2847.963285694482,2819.759361513428,6255.078843060662,0.1294530569135539,0.02888588999997766,0.04601675035841365,0.005326873209073162,0.017237933498804918,-0.012861163354328735,0.13272860028057276,0.020000000000000018
choruss\Good As You_chorus.wav,Good As You,Kane Brown,86,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Good As You.mp3,0.37036213278770447,0.22704671323299408,0.22652435302734375,151.99908088235293,2475.619372818457,2445.2470409451407,5045.486157302148,-0.1472875920513598,0.029314668360256608,0.008550837525705101,0.06830379193008546,-0.008985108949416086,-0.014201624521152298,0.11475214057662539,0.020000000000000018
choruss\Clout_chorus.wav,Clout,Offset Featuring Cardi B,87,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Clout.mp3,0.47768065333366394,0.39232221245765686,0.3155861794948578,143.5546875,2337.3619523081597,2591.7274787094066,5106.85245289522,0.02553568637170561,-0.021595514960465176,0.01806967366694349,0.05294735462119298,-0.0030501754509813573,0.026742654544771316,0.08771829044117647,0.26
choruss\Love Lies_chorus.wav,Love Lies,Khalid & Normani,88,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Love Lies.mp3,0.30057427287101746,0.5086515545845032,0.3114906847476959,143.5546875,2580.9811549789174,2654.5594756765186,5577.382940995066,-0.16566507971041244,-0.03985497336988342,-0.04249878509270054,-0.12069597140519747,0.028861514544431068,-0.013690681706021082,0.11324799245356038,-0.010000000000000009
choruss\One Thing Right_chorus.wav,One Thing Right,Marshmello & Kane Brown,89,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\One Thing Right.mp3,0.38536518812179565,0.4528438150882721,0.26604753732681274,117.45383522727273,2718.2986289415303,2718.9107711786482,5838.648027827496,0.009990397067098238,-0.2112611180773412,-0.0244621545286861,0.06708194262668128,0.011377875957619613,-0.0338038061763486,0.12815871105843654,0.010000000000000009
choruss\Cash Shit_chorus.wav,Cash Shit,Megan Thee Stallion Featuring DaBaby,90,2019,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Cash Shit.mp3,0.4403279721736908,0.4087698757648468,0.4175826907157898,129.19921875,2871.696836435024,2784.7212001366115,5948.397364188274,-0.003811336261226265,-0.06429622081220619,0.050915334052218375,-0.06269351065579853,-0.014791400820616534,0.02005518442445117,0.11106055292182662,0.08999999999999997
